timestamp,open,high,low,close,volume
2025-11-11 14:30:00+00:00,379.9,380.02,379.82,379.85,265636.0
2025-11-11 14:30:12+00:00,379.808,380.01,379.8,379.93,10357.0
2025-11-11 14:30:24+00:00,380.01,380.08,379.92,380.06,13181.0
2025-11-11 14:30:36+00:00,380.06,380.2,380.01,380.14,10523.0
2025-11-11 14:30:48+00:00,380.145,380.145,379.98,380.03,19760.0
2025-11-11 14:31:00+00:00,380.04,380.12,380.0,380.11,53524.0
2025-11-11 14:31:12+00:00,380.12,380.2,380.01,380.0703,10598.0
2025-11-11 14:31:24+00:00,380.0312,380.1599,379.9716,380.0299,3800.0
2025-11-11 14:31:36+00:00,379.99,380.047,379.9074,379.93,4851.0
2025-11-11 14:31:48+00:00,379.93,379.9794,379.76,379.76,7197.0
2025-11-11 14:32:00+00:00,379.822,379.822,379.67,379.67,13565.0
2025-11-11 14:32:12+00:00,379.6401,379.8488,379.6401,379.8254,8535.0
2025-11-11 14:32:24+00:00,379.83,379.93,379.725,379.7473,10239.0
2025-11-11 14:32:36+00:00,379.7888,379.8089,379.67,379.732,18123.0
2025-11-11 14:32:48+00:00,379.72,379.7288,379.56,379.58,14327.0
2025-11-11 14:33:00+00:00,379.5742,379.74,379.5571,379.6571,20369.0
2025-11-11 14:33:12+00:00,379.66,379.7029,379.51,379.6101,7226.0
2025-11-11 14:33:24+00:00,379.5957,379.9019,379.28,379.38,10063.0
2025-11-11 14:33:36+00:00,379.39,379.5385,379.37,379.41,16528.0
2025-11-11 14:33:48+00:00,379.42,379.49,379.36,379.45,7361.0
2025-11-11 14:34:00+00:00,379.47,379.5,379.35,379.375,26596.0
2025-11-11 14:34:12+00:00,379.375,379.57,379.36,379.41,18748.0
2025-11-11 14:34:24+00:00,379.4316,379.5,379.36,379.44,8316.0
2025-11-11 14:34:36+00:00,379.42,379.5188,379.39,379.47,4629.0
2025-11-11 14:34:48+00:00,379.483,379.5088,379.42,379.47,20500.0
2025-11-11 14:35:00+00:00,379.445,379.48,379.39,379.4605,14674.0
2025-11-11 14:35:12+00:00,379.463,379.5899,379.38,379.55,7795.0
2025-11-11 14:35:24+00:00,379.58,379.68,379.4842,379.4842,8515.0
2025-11-11 14:35:36+00:00,379.4996,379.5594,379.415,379.5375,3712.0
2025-11-11 14:35:48+00:00,379.52,379.58,379.41,379.5,8871.0
2025-11-11 14:36:00+00:00,379.46,379.55,379.44,379.485,6353.0
2025-11-11 14:36:12+00:00,379.46,379.4883,379.345,379.44,11463.0
2025-11-11 14:36:24+00:00,379.437,379.58,379.437,379.57,7735.0
2025-11-11 14:36:36+00:00,379.5696,379.66,379.46,379.6302,8322.0
2025-11-11 14:36:48+00:00,379.6387,379.8,379.5657,379.74,5825.0
2025-11-11 14:37:00+00:00,379.7587,379.81,379.71,379.76,4695.0
2025-11-11 14:37:12+00:00,379.746,379.78,379.6101,379.73,3659.0
2025-11-11 14:37:24+00:00,379.74,379.75,379.6071,379.71,8280.0
2025-11-11 14:37:36+00:00,379.6942,379.78,379.68,379.73,5180.0
2025-11-11 14:37:48+00:00,379.74,379.82,379.5586,379.6988,8489.0
2025-11-11 14:38:00+00:00,379.68,379.85,379.6185,379.8175,45619.0
2025-11-11 14:38:12+00:00,379.8096,379.89,379.8,379.87,8872.0
2025-11-11 14:38:24+00:00,379.873,379.9199,379.83,379.845,10013.0
2025-11-11 14:38:36+00:00,379.8587,379.92,379.755,379.9088,35617.0
2025-11-11 14:38:48+00:00,379.9,379.94,379.84,379.93,32160.0
2025-11-11 14:39:00+00:00,379.92,379.95,379.7999,379.7999,13233.0
2025-11-11 14:39:12+00:00,379.8,379.8188,379.69,379.7118,9929.0
2025-11-11 14:39:24+00:00,379.7025,379.75,379.63,379.6598,4387.0
2025-11-11 14:39:36+00:00,379.6898,379.81,379.665,379.8099,38127.0
2025-11-11 14:39:48+00:00,379.8,379.8697,379.75,379.79,6538.0
2025-11-11 14:40:00+00:00,379.8088,379.84,379.7153,379.74,22041.0
2025-11-11 14:40:12+00:00,379.73,379.78,379.67,379.73,30131.0
2025-11-11 14:40:24+00:00,379.7,379.7788,379.64,379.7391,53046.0
2025-11-11 14:40:36+00:00,379.73,379.7599,379.5511,379.575,13703.0
2025-11-11 14:40:48+00:00,379.5888,379.9,379.5712,379.9,27616.0
2025-11-11 14:41:00+00:00,379.895,380.07,379.88,380.05,16155.0
2025-11-11 14:41:12+00:00,380.04,380.11,379.7553,380.065,8655.0
2025-11-11 14:41:24+00:00,380.08,380.14,379.9957,380.0,5797.0
2025-11-11 14:41:36+00:00,380.03,380.0388,379.9328,380.01,2074.0
2025-11-11 14:41:48+00:00,380.02,380.07,379.985,380.07,7967.0
2025-11-11 14:42:00+00:00,380.04,380.1499,380.0301,380.1196,9302.0
2025-11-11 14:42:12+00:00,380.1003,380.14,380.04,380.075,11998.0
2025-11-11 14:42:24+00:00,380.0512,380.1399,379.8035,380.045,9695.0
2025-11-11 14:42:36+00:00,380.04,380.075,379.8075,379.96,4856.0
