timestamp,open,high,low,close,volume
2025-06-27 14:30:00+00:00,614.91,614.96,614.7758,614.9416,35883.0
2025-06-27 14:30:12+00:00,614.94,614.9896,614.7894,614.89,22881.0
2025-06-27 14:30:24+00:00,614.885,614.9177,614.8054,614.86,8025.0
2025-06-27 14:30:36+00:00,614.8588,614.89,614.805,614.8099,19792.0
2025-06-27 14:30:48+00:00,614.81,614.8649,614.8,614.815,31431.0
2025-06-27 14:31:00+00:00,614.815,614.9047,614.69,614.71,35534.0
2025-06-27 14:31:12+00:00,614.715,614.8357,614.6,614.63,31809.0
2025-06-27 14:31:24+00:00,614.63,614.8229,614.62,614.7497,26316.0
2025-06-27 14:31:36+00:00,614.75,614.78,614.72,614.7203,22065.0
2025-06-27 14:31:48+00:00,614.72,614.815,614.71,614.7799,23219.0
2025-06-27 14:32:00+00:00,614.77,614.8073,614.67,614.7499,57531.0
2025-06-27 14:32:12+00:00,614.75,614.855,614.718,614.855,20400.0
2025-06-27 14:32:24+00:00,614.84,614.84,614.7366,614.82,21783.0
2025-06-27 14:32:36+00:00,614.819,614.87,614.798,614.87,15043.0
2025-06-27 14:32:48+00:00,614.865,614.88,614.798,614.8099,17286.0
2025-06-27 14:33:00+00:00,614.8,614.8142,614.71,614.715,23184.0
2025-06-27 14:33:12+00:00,614.71,614.81,614.71,614.795,11930.0
2025-06-27 14:33:24+00:00,614.8,614.83,614.77,614.78,15318.0
2025-06-27 14:33:36+00:00,614.77,614.81,614.745,614.78,8938.0
2025-06-27 14:33:48+00:00,614.78,614.84,614.76,614.765,11695.0
2025-06-27 14:34:00+00:00,614.77,614.822,614.745,614.822,12057.0
2025-06-27 14:34:12+00:00,614.825,614.862,614.7861,614.85,12180.0
2025-06-27 14:34:24+00:00,614.8413,614.86,614.78,614.8,10463.0
2025-06-27 14:34:36+00:00,614.8,614.835,614.79,614.8125,6264.0
2025-06-27 14:34:48+00:00,614.815,614.84,614.78,614.805,13488.0
2025-06-27 14:35:00+00:00,614.81,614.81,614.718,614.73,32019.0
2025-06-27 14:35:12+00:00,614.73,614.784,614.645,614.7667,34633.0
2025-06-27 14:35:24+00:00,614.64,614.7,614.64,614.69,19334.0
2025-06-27 14:35:36+00:00,614.6888,614.79,614.685,614.7897,15375.0
2025-06-27 14:35:48+00:00,614.78,614.81,614.73,614.75,18449.0
2025-06-27 14:36:00+00:00,614.74,614.754,614.7042,614.725,9625.0
2025-06-27 14:36:12+00:00,614.73,614.822,614.73,614.8188,11222.0
2025-06-27 14:36:24+00:00,614.82,614.83,614.7605,614.78,23542.0
2025-06-27 14:36:36+00:00,614.785,614.85,614.7677,614.85,11076.0
2025-06-27 14:36:48+00:00,614.85,614.87,614.77,614.84,39161.0
2025-06-27 14:37:00+00:00,614.84,614.89,614.7777,614.845,19167.0
2025-06-27 14:37:12+00:00,614.848,614.9,614.84,614.87,5161.0
2025-06-27 14:37:24+00:00,614.8788,615.322,614.7839,615.24,307488.0
2025-06-27 14:37:36+00:00,615.245,615.28,615.06,615.12,98586.0
2025-06-27 14:37:48+00:00,615.12,615.14,614.9647,615.05,43762.0
2025-06-27 14:38:00+00:00,615.05,615.21,614.9711,615.195,49677.0
2025-06-27 14:38:12+00:00,615.21,615.322,615.12,615.26,39621.0
2025-06-27 14:38:24+00:00,615.2508,615.33,614.9987,615.32,30485.0
2025-06-27 14:38:36+00:00,615.32,615.45,614.9467,615.36,62673.0
2025-06-27 14:38:48+00:00,615.37,615.47,615.0461,615.4652,40942.0
2025-06-27 14:39:00+00:00,615.47,615.56,615.425,615.455,51403.0
2025-06-27 14:39:12+00:00,615.45,615.4591,615.0894,615.3052,26361.0
