timestamp,open,high,low,close,volume
2025-06-27 14:30:00+00:00,436.88,436.9162,436.875,436.88,966.0
2025-06-27 14:30:12+00:00,436.9,436.93,436.87,436.89,641.0
2025-06-27 14:30:24+00:00,436.895,436.895,436.83,436.86,305.0
2025-06-27 14:30:36+00:00,436.87,436.87,436.83,436.83,475.0
2025-06-27 14:30:48+00:00,436.835,436.85,436.81,436.81,555.0
2025-06-27 14:31:00+00:00,436.79,436.82,436.75,436.75,1130.0
2025-06-27 14:31:12+00:00,436.75,436.7999,436.74,436.75,2549.0
2025-06-27 14:31:24+00:00,436.78,436.83,436.78,436.8001,185.0
2025-06-27 14:31:36+00:00,436.83,436.89,436.83,436.86,727.0
2025-06-27 14:31:48+00:00,436.87,436.885,436.82,436.85,1552.0
2025-06-27 14:32:00+00:00,436.84,436.85,436.82,436.83,1022.0
2025-06-27 14:32:12+00:00,436.85,436.9,436.82,436.89,953.0
2025-06-27 14:32:24+00:00,436.9094,436.92,436.84,436.84,119.0
2025-06-27 14:32:36+00:00,436.84,436.87,436.83,436.87,121.0
2025-06-27 14:32:48+00:00,436.89,436.89,436.8,436.8,1633.0
2025-06-27 14:33:00+00:00,436.7901,436.82,436.79,436.79,3083.0
2025-06-27 14:33:12+00:00,436.8,436.8,436.77,436.7999,10.0
2025-06-27 14:33:24+00:00,436.8162,436.83,436.78,436.81,589.0
2025-06-27 14:33:36+00:00,436.814,436.84,436.8089,436.84,185.0
2025-06-27 14:33:48+00:00,436.85,436.93,436.85,436.91,2467.0
2025-06-27 14:34:00+00:00,436.91,436.96,436.91,436.94,2124.0
2025-06-27 14:34:12+00:00,436.9451,436.9451,436.9192,436.9192,152.0
2025-06-27 14:34:24+00:00,436.93,436.94,436.86,436.86,332.0
2025-06-27 14:34:36+00:00,436.8412,436.9,436.8412,436.9,753.0
2025-06-27 14:34:48+00:00,436.91,436.92,436.89,436.905,80.0
2025-06-27 14:35:00+00:00,436.88,436.88,436.84,436.84,331.0
2025-06-27 14:35:12+00:00,436.85,436.86,436.81,436.815,263.0
2025-06-27 14:35:24+00:00,436.8212,436.8592,436.8212,436.85,315.0
