timestamp,close,high,low,trade_count,open,volume,vwap
2026-03-02 14:30:00+00:00,484.95,485.28,484.15,3524,484.34,220835,484.628475
2026-03-02 14:31:00+00:00,484.78,485.22,484.41,1707,484.96,123272,484.843242
2026-03-02 14:32:00+00:00,484.86,485.24,484.61,1285,484.81,90692,484.976562
2026-03-02 14:33:00+00:00,485.165,485.32,484.73,1009,484.85,60920,485.058846
2026-03-02 14:34:00+00:00,485.36,485.47,485.1,992,485.14,66028,485.278488
2026-03-02 14:35:00+00:00,485.68,485.69,484.99,1344,485.37,76714,485.374983
2026-03-02 14:36:00+00:00,485.64,485.96,485.42,1250,485.625,55606,485.705846
2026-03-02 14:37:00+00:00,486.1422,486.45,485.67,961,485.67,52754,486.098
2026-03-02 14:38:00+00:00,485.85,486.15,485.48,1102,486.14,48505,485.75759
2026-03-02 14:39:00+00:00,485.68,485.94,485.47,1211,485.88,56725,485.699789
2026-03-02 14:40:00+00:00,485.57,485.91,485.45,500,485.63,15804,485.623565
2026-03-02 14:41:00+00:00,485.8,486.155,485.53,636,485.6,27062,485.812931
2026-03-02 14:42:00+00:00,486.05,486.34,485.79,623,485.79,29464,486.151484
2026-03-02 14:43:00+00:00,485.7,486.09,485.66,827,486.09,45419,485.824805
2026-03-02 14:44:00+00:00,486.24,486.3,485.68,510,485.75,27000,485.986083
2026-03-02 14:45:00+00:00,486.83,486.94,486.095,595,486.22,42583,486.664432
2026-03-02 14:46:00+00:00,486.97,487.21,486.685,420,486.9,36373,486.942134
2026-03-02 14:47:00+00:00,487.144,487.39,486.86,300,486.95,21342,487.09267
2026-03-02 14:48:00+00:00,487.0,487.18,486.82,538,487.15,35759,486.976276
2026-03-02 14:49:00+00:00,487.0,487.09,486.72,410,486.97,25355,486.934598
2026-03-02 14:50:00+00:00,487.04,487.2099,486.88,860,487.01,65044,487.020687
2026-03-02 14:51:00+00:00,486.97,487.29,486.774,800,487.07,57720,486.994582
2026-03-02 14:52:00+00:00,486.7125,486.95,486.41,816,486.95,49287,486.670227
2026-03-02 14:53:00+00:00,486.75,486.9,486.575,490,486.68,33616,486.731149
2026-03-02 14:54:00+00:00,486.88,487.0,486.71,393,486.74,26114,486.87966
2026-03-02 14:55:00+00:00,486.555,486.8925,486.5301,590,486.89,39519,486.719999
2026-03-02 14:56:00+00:00,486.49,486.65,486.27,583,486.52,31031,486.422959
2026-03-02 14:57:00+00:00,486.805,486.805,486.22,514,486.49,21171,486.432907
2026-03-02 14:58:00+00:00,486.88,487.04,486.59,439,486.77,20244,486.770554
2026-03-02 14:59:00+00:00,487.2199,487.22,486.8,150,486.82,7978,486.969493
2026-03-02 15:00:00+00:00,486.685,487.19,486.63,633,487.04,38533,486.89806
2026-03-02 15:01:00+00:00,487.32,487.38,486.69,425,486.76,28411,486.972886
2026-03-02 15:02:00+00:00,487.84,487.875,487.22,399,487.31,20597,487.591949
2026-03-02 15:03:00+00:00,488.32,488.37,487.85,719,487.85,37558,488.064554
2026-03-02 15:04:00+00:00,488.41,488.44,488.1701,406,488.38,23547,488.292526
2026-03-02 15:05:00+00:00,488.68,488.7,488.345,769,488.45,43033,488.522834
2026-03-02 15:06:00+00:00,488.69,488.79,488.46,739,488.69,42920,488.596844
2026-03-02 15:07:00+00:00,488.905,488.98,488.68,522,488.7,31867,488.807033
2026-03-02 15:08:00+00:00,488.7325,489.0,488.465,956,488.95,52953,488.698293
2026-03-02 15:09:00+00:00,488.34,488.73,488.24,1200,488.72,62428,488.41357
2026-03-02 15:10:00+00:00,488.52,488.6,488.34,305,488.34,20477,488.47756
2026-03-02 15:11:00+00:00,488.94,488.96,488.55,466,488.55,25623,488.832981
2026-03-02 15:12:00+00:00,489.02,489.16,488.91,401,488.95,21660,489.037522
2026-03-02 15:13:00+00:00,488.91,489.2,488.91,353,488.995,17072,489.030797
2026-03-02 15:14:00+00:00,489.08,489.14,488.9,506,488.925,27246,488.993457
2026-03-02 15:15:00+00:00,489.11,489.17,488.88,526,489.16,35059,489.03267
2026-03-02 15:16:00+00:00,489.33,489.45,489.02,454,489.15,23380,489.223966
2026-03-02 15:17:00+00:00,489.25,489.5,489.23,431,489.35,21451,489.331463
2026-03-02 15:18:00+00:00,489.02,489.36,489.01,572,489.21,28763,489.183215
2026-03-02 15:19:00+00:00,489.095,489.11,488.8,419,488.98,21069,488.960404
2026-03-02 15:20:00+00:00,489.0096,489.13,488.83,390,489.0125,21524,488.994969
2026-03-02 15:21:00+00:00,488.76,489.07,488.76,531,489.0,31898,488.952177
2026-03-02 15:22:00+00:00,488.31,488.81,488.23,552,488.8,31636,488.556315
2026-03-02 15:23:00+00:00,488.71,488.98,488.3,583,488.32,33857,488.619879
2026-03-02 15:24:00+00:00,488.49,488.77,488.36,291,488.7,13820,488.557889
2026-03-02 15:25:00+00:00,488.425,488.67,488.41,272,488.48,14065,488.557847
2026-03-02 15:26:00+00:00,488.5,488.72,488.45,302,488.46,17025,488.574403
2026-03-02 15:27:00+00:00,488.37,488.72,488.37,388,488.55,22622,488.502505
2026-03-02 15:28:00+00:00,488.46,488.53,488.32,184,488.41,9068,488.432198
2026-03-02 15:29:00+00:00,488.19,488.41,488.05,202,488.41,8737,488.178866
2026-03-02 15:30:00+00:00,488.03,488.465,488.03,486,488.06,31766,488.27246
2026-03-02 15:31:00+00:00,488.09,488.22,487.98,302,488.145,18906,488.107627
2026-03-02 15:32:00+00:00,487.51,488.18,487.47,334,488.105,20729,487.841936
2026-03-02 15:33:00+00:00,487.42,487.62,487.38,237,487.44,14616,487.51676
2026-03-02 15:34:00+00:00,487.42,487.61,487.3,510,487.4,34093,487.358006
2026-03-02 15:35:00+00:00,487.24,487.485,487.22,266,487.42,15126,487.349929
2026-03-02 15:36:00+00:00,487.145,487.265,486.91,293,487.23,12519,487.103872
2026-03-02 15:37:00+00:00,487.39,487.4199,487.07,274,487.19,13067,487.262638
2026-03-02 15:38:00+00:00,487.63,487.69,487.41,202,487.41,13646,487.594947
2026-03-02 15:39:00+00:00,487.93,488.0,487.62,369,487.62,21036,487.857013
2026-03-02 15:40:00+00:00,487.49,487.95,487.49,378,487.95,25451,487.756059
2026-03-02 15:41:00+00:00,487.805,487.93,487.56,271,487.56,17169,487.748944
2026-03-02 15:42:00+00:00,487.74,487.85,487.66,181,487.8,15393,487.736338
2026-03-02 15:43:00+00:00,488.04,488.04,487.7,209,487.75,15179,487.823528
2026-03-02 15:44:00+00:00,488.1,488.1,487.86,242,488.03,18629,487.958982
2026-03-02 15:45:00+00:00,488.11,488.13,487.88,351,488.12,19324,488.011666
2026-03-02 15:46:00+00:00,488.15,488.225,487.95,239,488.105,21536,488.044733
2026-03-02 15:47:00+00:00,488.03,488.37,487.99,447,488.165,28257,488.14291
2026-03-02 15:48:00+00:00,487.83,487.97,487.755,1077,487.97,16390,487.842604
2026-03-02 15:49:00+00:00,488.0,488.07,487.74,312,487.87,24882,487.893685
2026-03-02 15:50:00+00:00,488.15,488.2599,487.92,206,487.96,11873,488.090632
2026-03-02 15:51:00+00:00,488.03,488.16,487.9,255,488.16,17733,488.03459
2026-03-02 15:52:00+00:00,488.06,488.17,487.995,220,488.08,11740,488.098796
2026-03-02 15:53:00+00:00,487.8801,488.045,487.79,216,487.99,15039,487.965933
2026-03-02 15:54:00+00:00,487.6001,487.91,487.6,305,487.9,19260,487.74113
2026-03-02 15:55:00+00:00,487.84,487.84,487.45,240,487.6,14659,487.60849
2026-03-02 15:56:00+00:00,488.07,488.11,487.8238,170,487.85,10822,487.925438
2026-03-02 15:57:00+00:00,487.98,488.11,487.93,274,488.08,22246,488.02833
2026-03-02 15:58:00+00:00,488.21,488.22,488.05,212,488.09,16398,488.120641
