timestamp,close,high,low,trade_count,open,volume,vwap
2026-03-02 14:30:00+00:00,490.08,490.8,489.87,14911,490.095,515965,490.237846
2026-03-02 14:31:00+00:00,489.24,490.365,488.77,2971,490.1025,143818,489.508626
2026-03-02 14:32:00+00:00,489.26,490.028,488.685,2639,489.2,124403,489.3635
2026-03-02 14:33:00+00:00,487.66,489.3,487.66,3334,489.18,148168,488.226862
2026-03-02 14:34:00+00:00,488.5081,488.99,487.5,2856,487.66,153168,488.360459
2026-03-02 14:35:00+00:00,489.47,489.81,487.91,2773,488.4532,165711,489.079786
2026-03-02 14:36:00+00:00,489.77,490.23,489.25,2274,489.52,125551,489.704577
2026-03-02 14:37:00+00:00,490.61,490.85,489.615,2251,489.81,115243,490.128731
2026-03-02 14:38:00+00:00,491.04,491.09,490.355,2590,490.57,145969,490.746815
2026-03-02 14:39:00+00:00,491.19,491.7296,490.91,2311,491.0799,105916,491.282543
2026-03-02 14:40:00+00:00,491.58,491.69,491.16,2353,491.16,109072,491.435919
2026-03-02 14:41:00+00:00,491.62,491.895,491.35,2374,491.51,128447,491.60161
2026-03-02 14:42:00+00:00,491.84,492.0,491.59,1844,491.6,74068,491.832118
2026-03-02 14:43:00+00:00,491.51,492.15,491.51,1967,491.87,69980,491.886041
2026-03-02 14:44:00+00:00,491.33,491.729,491.15,1600,491.5,48502,491.377487
2026-03-02 14:45:00+00:00,490.645,491.71,490.645,1677,491.385,61892,491.265205
2026-03-02 14:46:00+00:00,490.0732,490.96,489.95,1964,490.62,97447,490.443528
2026-03-02 14:47:00+00:00,490.175,490.3899,489.91,1711,490.02,77758,490.147687
2026-03-02 14:48:00+00:00,490.66,490.9,490.05,1556,490.185,64239,490.586355
2026-03-02 14:49:00+00:00,490.84,491.21,490.665,1658,490.69,61539,490.943271
2026-03-02 14:50:00+00:00,490.31,490.97,490.31,1353,490.825,40431,490.648683
2026-03-02 14:51:00+00:00,490.16,490.59,490.0,1479,490.305,51541,490.261689
2026-03-02 14:52:00+00:00,490.075,490.27,488.95,2250,490.15,94487,489.585274
2026-03-02 14:53:00+00:00,490.37,490.74,489.82,1743,490.05,117397,490.323353
2026-03-02 14:54:00+00:00,490.4,490.61,490.05,1978,490.317,148848,490.282525
2026-03-02 14:55:00+00:00,490.357,490.59,490.18,1440,490.38,58469,490.382985
2026-03-02 14:56:00+00:00,489.73,490.32,489.715,1310,490.3,38087,490.03911
2026-03-02 14:57:00+00:00,489.73,489.98,489.59,1307,489.735,43296,489.763978
2026-03-02 14:58:00+00:00,489.93,490.34,489.54,988,489.71,26438,489.923555
2026-03-02 14:59:00+00:00,490.01,490.21,489.7,1116,489.935,103268,489.913889
2026-03-02 15:00:00+00:00,489.02,489.995,488.88,1818,489.995,110666,489.534572
2026-03-02 15:01:00+00:00,489.19,489.57,488.71,1513,489.07,67237,489.145389
2026-03-02 15:02:00+00:00,489.31,490.04,489.14,1248,489.24,50505,489.502064
2026-03-02 15:03:00+00:00,489.09,489.44,488.59,1539,489.31,61089,489.143484
2026-03-02 15:04:00+00:00,489.73,489.78,489.01,1143,489.21,42658,489.35976
2026-03-02 15:05:00+00:00,488.901,489.78,488.6501,1378,489.75,53639,489.103951
2026-03-02 15:06:00+00:00,488.79,489.12,488.02,1944,488.955,99467,488.583614
2026-03-02 15:07:00+00:00,490.59,490.88,488.86,1600,488.86,74190,490.113594
2026-03-02 15:08:00+00:00,491.099,491.25,490.22,2204,490.71,167113,490.705004
2026-03-02 15:09:00+00:00,490.3,491.14,489.92,1781,491.1,92109,490.491628
2026-03-02 15:10:00+00:00,490.38,490.9299,490.28,1447,490.2951,55395,490.618818
2026-03-02 15:11:00+00:00,490.24,490.48,490.05,1194,490.36,35512,490.255723
2026-03-02 15:12:00+00:00,489.79,490.29,489.66,1369,490.22,51020,489.936299
2026-03-02 15:13:00+00:00,489.66,489.88,489.2301,1147,489.8368,48589,489.545279
2026-03-02 15:14:00+00:00,490.09,490.27,489.64,967,489.765,26911,490.018578
2026-03-02 15:15:00+00:00,489.93,490.32,489.69,1026,490.14,29470,489.957743
2026-03-02 15:16:00+00:00,490.1,490.3534,489.87,1195,489.97,50549,490.102063
2026-03-02 15:17:00+00:00,489.03,490.28,488.77,4969,490.07,448189,489.388038
2026-03-02 15:18:00+00:00,488.82,489.14,488.71,1258,488.94,45801,488.92338
2026-03-02 15:19:00+00:00,489.1,489.2899,488.59,1100,488.755,32351,488.909977
2026-03-02 15:20:00+00:00,489.38,489.4,488.83,2071,489.03,148059,489.111429
2026-03-02 15:21:00+00:00,489.57,489.75,489.23,1284,489.38,62845,489.489858
2026-03-02 15:22:00+00:00,489.77,489.88,489.495,2138,489.57,71504,489.618439
2026-03-02 15:23:00+00:00,489.87,490.15,489.73,4373,489.83,175156,489.880398
2026-03-02 15:24:00+00:00,490.03,490.11,489.42,1149,489.86,39506,489.814772
2026-03-02 15:25:00+00:00,490.06,490.39,489.87,1048,490.035,79422,490.122479
2026-03-02 15:26:00+00:00,490.53,490.53,490.03,787,490.03,17153,490.29843
2026-03-02 15:27:00+00:00,490.41,490.58,490.32,873,490.5199,18474,490.441493
2026-03-02 15:28:00+00:00,489.82,490.41,489.46,1174,490.365,40589,489.84089
2026-03-02 15:29:00+00:00,489.77,489.96,489.57,906,489.785,34091,489.762812
2026-03-02 15:30:00+00:00,490.7999,490.8399,489.71,1252,489.755,81049,490.452961
2026-03-02 15:31:00+00:00,491.29,491.37,490.64,1104,490.8,38811,490.998137
2026-03-02 15:32:00+00:00,491.105,491.33,490.87,906,491.29,20797,491.067272
2026-03-02 15:33:00+00:00,490.9692,491.15,490.77,900,491.05,21744,490.932096
2026-03-02 15:34:00+00:00,491.21,491.24,490.77,867,490.9308,23651,491.11435
2026-03-02 15:35:00+00:00,490.63,491.27,490.59,1109,491.21,35535,490.9631
2026-03-02 15:36:00+00:00,490.42,490.71,490.3,859,490.6096,17116,490.479911
2026-03-02 15:37:00+00:00,491.0001,491.08,490.54,801,490.54,13988,490.874869
2026-03-02 15:38:00+00:00,491.25,491.25,490.86,777,491.0,14202,491.025059
2026-03-02 15:39:00+00:00,491.35,491.48,491.1,843,491.28,23339,491.300633
2026-03-02 15:40:00+00:00,491.0004,491.4287,490.98,611,491.42,10937,491.20023
2026-03-02 15:41:00+00:00,490.72,491.05,490.58,759,490.99,18785,490.844638
2026-03-02 15:42:00+00:00,490.575,490.83,490.575,711,490.7799,13676,490.713142
2026-03-02 15:43:00+00:00,490.7,490.7,490.39,655,490.58,12379,490.537659
2026-03-02 15:44:00+00:00,490.86,490.96,490.55,767,490.77,24205,490.808422
2026-03-02 15:45:00+00:00,490.25,491.12,490.25,1070,490.85,32982,490.825008
2026-03-02 15:46:00+00:00,489.39,490.42,489.39,1275,490.23,50467,489.830415
2026-03-02 15:47:00+00:00,490.24,490.39,489.43,784,489.43,16955,489.999278
2026-03-02 15:48:00+00:00,490.17,490.3855,490.07,748,490.24,14892,490.212737
2026-03-02 15:49:00+00:00,490.135,490.2,489.89,797,490.06,21858,490.050168
2026-03-02 15:50:00+00:00,490.29,490.34,490.0401,810,490.1,21141,490.168724
2026-03-02 15:51:00+00:00,489.735,490.38,489.5,851,490.2925,26959,489.871821
2026-03-02 15:52:00+00:00,489.61,489.79,489.43,984,489.71,33170,489.632448
2026-03-02 15:53:00+00:00,489.73,489.93,489.48,767,489.5,126221,489.727497
2026-03-02 15:54:00+00:00,490.06,490.06,489.5,848,489.735,26999,489.782315
2026-03-02 15:55:00+00:00,489.655,490.05,489.54,786,490.05,15018,489.735573
2026-03-02 15:56:00+00:00,489.075,489.72,489.02,1060,489.66,33812,489.323043
2026-03-02 15:57:00+00:00,488.15,489.19,488.1475,2258,489.075,95391,488.603475
2026-03-02 15:58:00+00:00,488.0,488.27,487.7,2154,488.1,92026,488.008169
2026-03-02 15:59:00+00:00,488.4,488.74,487.8906,1525,488.02,66989,488.390718
2026-03-02 16:00:00+00:00,485.965,488.34,485.81,5729,488.34,235592,486.673342
2026-03-02 16:01:00+00:00,484.2,486.08,484.18,4015,485.94,212961,485.165096
2026-03-02 16:02:00+00:00,483.52,484.52,483.32,3905,484.11,217030,484.000815
2026-03-02 16:03:00+00:00,484.5397,484.91,483.28,2504,483.62,146432,484.103757
2026-03-02 16:04:00+00:00,484.55,485.32,484.01,2305,484.54,123386,484.758893
2026-03-02 16:05:00+00:00,485.24,485.81,484.52,1502,484.53,84173,485.462345
2026-03-02 16:06:00+00:00,486.29,486.34,485.19,1118,485.32,42254,485.834106
2026-03-02 16:07:00+00:00,485.25,486.569,485.12,4503,486.21,458926,485.535534
2026-03-02 16:08:00+00:00,486.125,486.2,484.88,2232,485.25,186900,485.334964
2026-03-02 16:09:00+00:00,485.9587,486.39,485.67,993,486.115,33121,486.03927
2026-03-02 16:10:00+00:00,485.38,486.19,485.37,1378,485.97,77562,485.920728
2026-03-02 16:11:00+00:00,486.53,486.5358,485.39,952,485.45,55695,485.877924
2026-03-02 16:12:00+00:00,486.58,486.8981,486.23,873,486.55,27647,486.56543
2026-03-02 16:13:00+00:00,487.12,487.2,486.55,982,486.55,43987,486.873994
2026-03-02 16:14:00+00:00,487.0523,487.23,486.9,999,487.17,39379,487.062148
2026-03-02 16:15:00+00:00,486.71,487.0899,486.65,946,487.0599,32603,486.882386
2026-03-02 16:16:00+00:00,486.64,486.86,486.44,827,486.73,299838,486.610918
2026-03-02 16:17:00+00:00,486.21,486.91,486.0,906,486.72,262181,486.398906
2026-03-02 16:18:00+00:00,485.86,486.55,485.86,771,486.16,28605,486.330101
2026-03-02 16:19:00+00:00,485.4918,486.16,485.18,1469,485.86,67669,485.567185
2026-03-02 16:20:00+00:00,485.63,485.77,485.32,720,485.59,36740,485.58387
2026-03-02 16:21:00+00:00,485.43,486.15,485.43,712,485.655,23306,485.785565
2026-03-02 16:22:00+00:00,485.92,486.21,485.43,771,485.43,23435,485.778833
2026-03-02 16:23:00+00:00,486.92,487.0599,485.9131,910,485.9131,27204,486.566333
2026-03-02 16:24:00+00:00,486.92,487.08,486.79,679,487.03,16648,486.943457
2026-03-02 16:25:00+00:00,487.7095,487.7898,486.94,828,487.0099,31059,487.38225
2026-03-02 16:26:00+00:00,487.82,488.1199,487.3735,1116,487.73,50337,487.729718
2026-03-02 16:27:00+00:00,487.765,487.85,487.44,961,487.81,32275,487.626252
2026-03-02 16:28:00+00:00,487.92,488.0,487.56,749,487.84,22986,487.758467
2026-03-02 16:29:00+00:00,487.935,488.315,487.92,836,487.95,24324,488.135697
2026-03-02 16:30:00+00:00,487.7433,488.05,487.64,748,487.91,24638,487.847055
2026-03-02 16:31:00+00:00,487.44,487.81,487.33,1092,487.7685,53255,487.51773
2026-03-02 16:32:00+00:00,487.46,487.68,487.3,764,487.46,27356,487.447456
2026-03-02 16:33:00+00:00,487.02,487.4399,486.95,794,487.41,21000,487.22203
2026-03-02 16:34:00+00:00,486.8,487.14,486.41,1153,487.07,57802,486.696468
2026-03-02 16:35:00+00:00,485.7573,486.98,485.3731,1075,486.8153,32450,486.176562
2026-03-02 16:36:00+00:00,486.35,486.69,485.44,1001,485.73,37133,486.029893
2026-03-02 16:37:00+00:00,486.4177,486.69,486.22,589,486.416,14145,486.451398
2026-03-02 16:38:00+00:00,487.38,487.42,486.27,952,486.27,44816,486.876807
2026-03-02 16:39:00+00:00,487.6,487.61,487.23,944,487.37,39677,487.394306
2026-03-02 16:40:00+00:00,487.83,488.12,487.57,832,487.63,19756,487.842425
2026-03-02 16:41:00+00:00,487.84,488.01,487.7716,680,487.87,26202,487.893622
2026-03-02 16:42:00+00:00,487.2,487.89,487.15,831,487.85,63461,487.394527
2026-03-02 16:43:00+00:00,487.09,487.185,486.8206,820,487.17,36496,486.989643
2026-03-02 16:44:00+00:00,487.15,487.2395,486.8101,849,487.13,25250,487.088071
2026-03-02 16:45:00+00:00,487.4131,487.5199,487.01,711,487.12,15529,487.247882
2026-03-02 16:46:00+00:00,486.795,487.4879,486.78,785,487.405,22749,487.031478
2026-03-02 16:47:00+00:00,487.29,487.29,486.5825,737,486.73,21698,487.037597
2026-03-02 16:48:00+00:00,486.885,487.28,486.75,862,487.28,30011,487.035113
2026-03-02 16:49:00+00:00,486.88,486.91,486.43,1171,486.84,60615,486.619662
2026-03-02 16:50:00+00:00,487.0099,487.33,486.86,653,486.96,23630,487.073772
2026-03-02 16:51:00+00:00,486.45,487.175,486.39,844,487.05,32233,486.626183
2026-03-02 16:52:00+00:00,486.42,486.51,486.1001,765,486.49,27186,486.331174
2026-03-02 16:53:00+00:00,486.63,486.74,486.4,620,486.4,410905,486.588764
2026-03-02 16:54:00+00:00,486.635,486.88,486.2915,742,486.62,23770,486.550648
2026-03-02 16:55:00+00:00,487.105,487.21,486.58,800,486.6945,26026,486.939544
2026-03-02 16:56:00+00:00,486.9804,487.2,486.585,578,487.09,10672,486.948102
2026-03-02 16:57:00+00:00,486.6,487.025,486.54,612,486.8772,9448,486.716768
2026-03-02 16:58:00+00:00,486.68,486.81,486.33,802,486.5663,22547,486.546076
2026-03-02 16:59:00+00:00,486.09,486.6951,486.06,629,486.6951,13468,486.232471
2026-03-02 17:00:00+00:00,486.715,486.76,485.855,755,486.02,17209,486.226965
2026-03-02 17:01:00+00:00,486.79,486.89,486.505,647,486.71,12822,486.66417
2026-03-02 17:02:00+00:00,485.88,486.81,485.8,770,486.8072,24898,486.239649
2026-03-02 17:03:00+00:00,486.34,486.4,485.76,729,485.9866,33861,486.089064
2026-03-02 17:04:00+00:00,486.95,486.95,486.28,772,486.3,23010,486.659388
2026-03-02 17:05:00+00:00,487.32,487.49,486.93,831,486.93,20677,487.234299
2026-03-02 17:06:00+00:00,487.51,487.63,487.21,865,487.31,33287,487.520216
2026-03-02 17:07:00+00:00,487.415,487.91,487.3512,834,487.49,33870,487.588638
2026-03-02 17:08:00+00:00,487.25,487.68,487.14,653,487.44,14465,487.46098
2026-03-02 17:09:00+00:00,487.35,487.5,487.21,497,487.29,4659,487.369528
2026-03-02 17:10:00+00:00,487.1,487.3,487.03,680,487.3,17173,487.15289
2026-03-02 17:11:00+00:00,486.61,487.15,486.49,848,487.11,19723,486.845455
2026-03-02 17:12:00+00:00,486.95,486.95,486.41,538,486.56,10596,486.577068
2026-03-02 17:13:00+00:00,487.0,487.0982,486.7301,635,486.99,19568,486.938485
2026-03-02 17:14:00+00:00,486.78,487.08,486.78,574,487.04,11057,486.874098
2026-03-02 17:15:00+00:00,486.7,486.93,486.54,656,486.89,12433,486.729887
2026-03-02 17:16:00+00:00,486.635,486.89,486.52,441,486.75,13699,486.660704
2026-03-02 17:17:00+00:00,486.61,486.7501,486.4614,264,486.68,11929,486.610541
2026-03-02 17:18:00+00:00,486.51,486.68,486.2201,332,486.5999,11311,486.528086
2026-03-02 17:19:00+00:00,486.63,486.88,486.49,302,486.56,8560,486.649388
2026-03-02 17:20:00+00:00,487.16,487.25,486.56,340,486.56,9484,486.867883
2026-03-02 17:21:00+00:00,486.89,487.3072,486.89,407,487.21,12888,487.116608
2026-03-02 17:22:00+00:00,486.96,487.14,486.82,345,486.97,13352,486.976611
2026-03-02 17:23:00+00:00,487.41,487.5,486.994,430,486.994,1011777,487.382057
2026-03-02 17:24:00+00:00,487.42,487.4399,487.12,444,487.38,12101,487.274476
2026-03-02 17:25:00+00:00,487.65,487.75,487.17,590,487.45,23837,487.518246
2026-03-02 17:26:00+00:00,487.81,487.91,487.56,457,487.66,11864,487.741344
2026-03-02 17:27:00+00:00,488.07,488.13,487.76,556,487.83,19234,487.929115
2026-03-02 17:28:00+00:00,487.62,488.04,487.6,588,488.04,35234,487.824174
2026-03-02 17:29:00+00:00,487.48,487.7537,487.44,520,487.7,29677,487.597214
2026-03-02 17:30:00+00:00,487.845,488.04,487.45,518,487.46,25150,487.764835
2026-03-02 17:31:00+00:00,488.5388,488.62,487.89,745,487.89,48223,488.380352
2026-03-02 17:32:00+00:00,488.42,488.59,488.34,487,488.52,29782,488.420499
2026-03-02 17:33:00+00:00,488.41,488.56,488.25,529,488.42,30139,488.413374
2026-03-02 17:34:00+00:00,488.8,488.9,488.435,676,488.435,35372,488.688735
2026-03-02 17:35:00+00:00,488.61,488.82,488.48,540,488.82,28259,488.65451
2026-03-02 17:36:00+00:00,488.51,488.62,488.3632,409,488.585,13651,488.483306
2026-03-02 17:37:00+00:00,488.25,488.57,488.22,333,488.5192,10893,488.418088
2026-03-02 17:38:00+00:00,487.98,488.25,487.98,442,488.244,14377,488.098086
