timestamp,open,high,low,close,volume
2025-05-05 14:30:00+00:00,412.67,412.71,412.65,412.66,1378.0
2025-05-05 14:30:12+00:00,412.6575,412.6575,412.58,412.6,420.0
2025-05-05 14:30:24+00:00,412.61,412.61,412.55,412.6,145.0
2025-05-05 14:30:36+00:00,412.56,412.589,412.54,412.5587,165.0
2025-05-05 14:30:48+00:00,412.5588,412.5588,412.52,412.53,316.0
2025-05-05 14:31:00+00:00,412.535,412.535,412.48,412.505,407.0
2025-05-05 14:31:12+00:00,412.49,412.54,412.49,412.54,63.0
2025-05-05 14:31:24+00:00,412.48,412.5975,412.48,412.532,193.0
2025-05-05 14:31:36+00:00,412.54,412.5535,412.539,412.54,23.0
2025-05-05 14:31:48+00:00,412.559,412.56,412.498,412.53,202.0
2025-05-05 14:32:00+00:00,412.57,412.57,412.51,412.57,597.0
2025-05-05 14:32:12+00:00,412.52,412.54,412.51,412.53,484.0
2025-05-05 14:32:24+00:00,412.52,412.52,412.44,412.44,5.0
2025-05-05 14:32:36+00:00,412.5395,412.5395,412.48,412.485,16.0
2025-05-05 14:32:48+00:00,412.48,412.5,412.46,412.46,451.0
2025-05-05 14:33:00+00:00,412.47,412.6288,412.47,412.51,735.0
2025-05-05 14:33:12+00:00,412.59,412.59,412.56,412.56,1596.0
2025-05-05 14:33:24+00:00,412.545,412.575,412.52,412.52,128.0
2025-05-05 14:33:36+00:00,412.5595,412.5595,412.44,412.44,429.0
2025-05-05 14:33:48+00:00,412.5,412.5199,412.47,412.5197,206.0
2025-05-05 14:34:00+00:00,412.54,412.57,412.3915,412.3915,117.0
2025-05-05 14:34:12+00:00,412.42,412.42,412.2664,412.2664,725.0
2025-05-05 14:34:24+00:00,412.31,412.419,412.31,412.41,297.0
2025-05-05 14:34:36+00:00,412.4,412.4,412.29,412.29,524.0
2025-05-05 14:34:48+00:00,412.3,412.3019,412.29,412.3019,111.0
2025-05-05 14:35:00+00:00,412.24,412.37,412.24,412.3595,451.0
2025-05-05 14:35:12+00:00,412.33,412.44,412.31,412.43,2586.0
2025-05-05 14:35:24+00:00,412.48,412.4925,412.435,412.435,350.0
2025-05-05 14:35:36+00:00,412.4,412.4001,412.3617,412.39,3453.0
2025-05-05 14:35:48+00:00,412.4299,412.4299,412.37,412.39,27.0
2025-05-05 14:36:00+00:00,412.44,412.44,412.39,412.43,3161.0
2025-05-05 14:36:12+00:00,412.35,412.41,412.31,412.41,58.0
2025-05-05 14:36:24+00:00,412.47,412.55,412.47,412.55,260.0
2025-05-05 14:36:36+00:00,412.57,412.61,412.55,412.55,499.0
2025-05-05 14:36:48+00:00,412.585,412.585,412.46,412.46,349.0
2025-05-05 14:37:00+00:00,412.5,412.5,412.5,412.5,2.0
2025-05-05 14:37:12+00:00,412.61,412.653,412.61,412.653,148.0
2025-05-05 14:37:24+00:00,412.66,412.7752,412.66,412.7701,727.0
2025-05-05 14:37:36+00:00,412.77,412.79,412.73,412.73,38.0
2025-05-05 14:37:48+00:00,412.72,412.772,412.71,412.7696,445.0
2025-05-05 14:38:00+00:00,412.7688,412.86,412.75,412.86,393.0
2025-05-05 14:38:12+00:00,412.88,412.9607,412.88,412.945,1506.0
2025-05-05 14:38:24+00:00,412.89,412.94,412.89,412.9136,73.0
2025-05-05 14:38:36+00:00,412.899,412.9636,412.89,412.9636,6153.0
2025-05-05 14:38:48+00:00,412.93,412.95,412.88,412.9398,791.0
2025-05-05 14:39:00+00:00,412.92,413.15,412.92,413.12,2757.0
2025-05-05 14:39:12+00:00,413.125,413.15,413.05,413.05,166.0
2025-05-05 14:39:24+00:00,413.0385,413.04,412.99,412.99,258.0
2025-05-05 14:39:36+00:00,412.995,413.01,412.91,413.01,513.0
2025-05-05 14:39:48+00:00,412.9812,413.05,412.9812,413.05,415.0
2025-05-05 14:40:00+00:00,412.99,412.99,412.905,412.95,328.0
2025-05-05 14:40:12+00:00,412.915,412.96,412.9101,412.9296,622.0
2025-05-05 14:40:24+00:00,412.9475,412.96,412.92,412.92,586.0
2025-05-05 14:40:36+00:00,412.93,413.0,412.93,413.0,333.0
2025-05-05 14:40:48+00:00,412.9505,413.04,412.9505,413.04,441.0
2025-05-05 14:41:00+00:00,413.1,413.2,413.1,413.13,1251.0
2025-05-05 14:41:12+00:00,413.19,413.195,413.16,413.1887,103.0
2025-05-05 14:41:24+00:00,413.1872,413.3388,413.17,413.32,659.0
2025-05-05 14:41:36+00:00,413.22,413.22,413.09,413.16,905.0
2025-05-05 14:41:48+00:00,413.229,413.2512,413.04,413.04,38.0
2025-05-05 14:42:00+00:00,413.27,413.27,413.21,413.255,704.0
2025-05-05 14:42:12+00:00,413.24,413.27,413.23,413.25,236.0
2025-05-05 14:42:24+00:00,413.29,413.39,413.29,413.35,1696.0
2025-05-05 14:42:36+00:00,413.3505,413.355,413.25,413.27,808.0
2025-05-05 14:42:48+00:00,413.33,413.33,413.06,413.06,1665.0
2025-05-05 14:43:00+00:00,413.0544,413.14,413.03,413.09,463.0
2025-05-05 14:43:12+00:00,413.0899,413.1995,413.0899,413.16,626.0
2025-05-05 14:43:24+00:00,413.16,413.19,413.16,413.175,407.0
2025-05-05 14:43:36+00:00,413.175,413.175,413.175,413.175,10.0
2025-05-05 14:43:48+00:00,413.15,413.1899,413.1297,413.1297,406.0
2025-05-05 14:44:00+00:00,413.11,413.12,413.08,413.12,658.0
